0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,253,253,253,93,56,0,0,0,0,0,156,253,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,186,150,0,0,0,0,0,0,0,0,130,253,0,0,0,0,0,0,66,253,198,0,0,0,0,0,55,253,253,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,234,0,0,0,0,0,0,0,254,241,98,0,0,0,0,0,129,79,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,245,0,132,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,255,255,0,0,0,0,0,0,255,86,0,0,0,0,0,0,0,198,86,0,0,0,0,0,0,0,114,0,141,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,255,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,128,0,0,0,0,0,0,64,128,0,0,0,0,0,0,0,0,128,255,128,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,255,255,255,191,0,0,0,0,0,0,255,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,136,254,253,0,0,0,0,3,253,151,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,92,0,184,0,0,0,0,0,0,0,160,253,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,253,238,35,0,0,0,0,0,0,253,65,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,253,253,63,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,253,175,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,48,178,248,0,0,0,0,0,0,45,128,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,29,0,0,0,0,0,0,253,253,57,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,16,253,18,0,0,0,0,0,0,0,0,0,253,20,0,0,0,0,253,209,0,0,44,170,0,0,0,0,0,244,253,253,244,0,0,0,0,0,0,0,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,101,0,0,0,0,0,0,173,253,253,143,0,0,0,11,253,114,0,0,0,0,0,0,0,0,98,253,47,0,0,0,0,0,0,143,0,0,253,0,0,0,0,0,0,106,253,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,123,0,0,0,0,0,0,166,254,195,53,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,28,254,0,0,0,0,0,0,37,172,210,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,165,0,0,0,0,0,0,179,253,253,143,0,0,0,0,0,253,8,0,0,0,0,0,0,0,0,248,253,0,0,0,0,0,0,253,0,0,149,0,0,0,0,0,0,20,249,254,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,31,0,0,0,0,0,0,0,191,252,252,252,0,0,0,0,0,37,252,134,0,0,0,0,0,0,0,0,0,0,253,78,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,99,0,0,181,144,0,0,0,0,0,210,217,242,252,0,0,0,0,0,0,0,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,243,254,253,0,0,0,0,3,245,0,0,0,0,0,0,0,0,161,234,0,0,0,0,0,0,0,180,0,0,218,0,0,0,0,0,0,153,253,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,18,153,254,229,108,0,0,0,0,0,254,0,0,0,0,0,0,0,0,228,254,84,0,0,0,0,0,2,0,0,0,17,254,0,0,0,0,149,39,0,0,0,254,0,0,0,0,0,208,254,254,254,3,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,140,253,253,237,0,0,0,0,35,253,253,244,73,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,253,253,210,253,0,0,0,0,0,0,73,253,253,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,71,253,253,0,0,0,0,0,108,253,253,146,0,0,0,0,0,0,253,88,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,148,146,0,0,0,253,0,0,0,0,0,10,233,253,253,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,254,253,254,253,0,0,0,0,0,0,198,253,0,0,0,0,0,0,0,0,253,83,169,251,0,0,0,0,0,29,254,253,226,0,254,0,0,0,0,0,84,0,0,224,168,0,0,0,0,0,0,85,254,253,0,0,0,0,0,0,85,253,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,65,254,254,0,0,0,0,0,0,254,93,217,5,0,0,0,0,0,168,254,231,0,0,0,0,0,93,0,0,0,0,254,0,0,0,0,26,250,32,0,206,48,0,0,0,0,0,0,39,254,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,64,0,211,107,0,0,0,80,252,15,140,27,0,0,0,0,0,25,252,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,2,253,0,0,0,0,0,0,0,85,0,0,252,0,0,0,0,0,222,252,252,161,189,212,0,0,0,0,0,63,76,253,252,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,128,232,0,0,0,0,0,0,0,252,253,77,0,0,0,0,0,0,252,127,0,0,0,0,0,113,0,0,0,0,255,0,0,0,0,120,126,0,0,0,225,0,0,0,0,0,27,231,252,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,0,0,0,0,0,0,0,96,126,0,0,0,0,0,0,0,0,96,128,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,14,0,0,230,0,0,0,0,0,191,234,0,0,254,0,0,0,0,0,9,205,254,254,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,235,235,111,235,0,0,0,0,0,189,239,0,0,0,0,0,0,0,0,0,70,253,253,224,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,147,0,0,0,0,253,0,0,0,0,159,135,0,0,212,22,0,0,0,0,0,135,242,242,152,0,0,0,0,0,0,0,0,0,0,0,0,0
